"id","fdc_id","seq_num","food_attribute_type_id","name","value"
"34896","618842","","998","Ingredients","3"
"34898","618842","","998","Description","2"
"34900","618844","","998","Description","2"
"34902","618846","","998","Ingredients","3"
"34904","618846","","998","Description","2"
"34906","618846","","998","Food Category","1"
"34908","618848","","998","Food Category","1"
"34910","618848","","998","Description","2"
"35124","618820","","998","Ingredients","3"
"35126","618820","","998","Nutrient Added","5"
"35128","618820","","998","Description","2"
"35130","618820","","998","Nutrient Removed","6"
"34912","618850","","998","Description","2"
"34914","618852","","998","Description","2"
"34916","618854","","998","Description","2"
"34918","618856","","998","Description","2"
"34920","618856","","998","Nutrient Updated","4"
"34922","618856","","998","Nutrient Removed","6"
"34924","618856","","998","Ingredients","3"
"34926","618856","","998","Nutrient Added","5"
"34928","618856","","998","Serving Size","7"
"34930","618858","","998","Serving Size","7"
"34932","618858","","998","Nutrient Added","5"
"34934","618858","","998","Ingredients","3"
"34936","618858","","998","Description","2"
"34938","618858","","998","Nutrient Updated","4"
"34940","618858","","998","Nutrient Removed","6"
"34942","618860","","998","Ingredients","3"
"34944","618860","","998","Nutrient Updated","4"
"34946","618860","","998","Nutrient Removed","6"
"34948","618860","","998","Nutrient Added","5"
"34950","618860","","998","Description","2"
"34952","618860","","998","Serving Size","7"
"34954","618862","","998","Ingredients","3"
"34956","618862","","998","Description","2"
"34958","618862","","998","Nutrient Removed","6"
"34960","618862","","998","Nutrient Added","5"
"34962","618862","","998","Nutrient Updated","4"
"34964","618862","","998","Serving Size","7"
"34966","618864","","998","Serving Size","7"
"34968","618864","","998","Nutrient Added","5"
"34970","618864","","998","Description","2"
"34972","618864","","998","Nutrient Removed","6"
"34974","618864","","998","Nutrient Updated","4"
"34976","618866","","998","Nutrient Updated","4"
"34978","618866","","998","Ingredients","3"
"34980","618866","","998","Nutrient Added","5"
"34982","618866","","998","Nutrient Removed","6"
"34984","618866","","998","Serving Size","7"
"34986","618866","","998","Description","2"
"34988","618868","","998","Serving Size","7"
"34990","618868","","998","Nutrient Removed","6"
"34992","618868","","998","Ingredients","3"
"34994","618868","","998","Nutrient Updated","4"
"34996","618868","","998","Description","2"
"34998","618868","","998","Nutrient Added","5"
"35000","618870","","998","Nutrient Added","5"
"35002","618870","","998","Serving Size","7"
"35004","618870","","998","Ingredients","3"
"35006","618870","","998","Nutrient Removed","6"
"35008","618870","","998","Nutrient Updated","4"
"35010","618870","","998","Description","2"
"35012","618872","","998","Nutrient Removed","6"
"35014","618872","","998","Serving Size","7"
"35016","618872","","998","Ingredients","3"
"35018","618872","","998","Nutrient Added","5"
"35020","618872","","998","Nutrient Updated","4"
"35022","618872","","998","Description","2"
"35024","618874","","998","Nutrient Removed","6"
"35026","618874","","998","Ingredients","3"
"35028","618874","","998","Nutrient Updated","4"
"35030","618874","","998","Nutrient Added","5"
"35032","618874","","998","Serving Size","7"
"35034","618874","","998","Description","2"
"35036","618876","","998","Nutrient Added","5"
"35038","618876","","998","Ingredients","3"
"35040","618876","","998","Description","2"
"35042","618876","","998","Nutrient Removed","6"
"35044","618876","","998","Nutrient Updated","4"
"35046","618876","","998","Serving Size","7"
"35048","618878","","998","Nutrient Added","5"
"35050","618878","","998","Ingredients","3"
"35052","618878","","998","Description","2"
"35054","618878","","998","Serving Size","7"
"35056","618878","","998","Nutrient Removed","6"
"35058","618878","","998","Nutrient Updated","4"
"35060","618880","","998","Serving Size","7"
"35062","618880","","998","Nutrient Removed","6"
"35064","618880","","998","Description","2"
"35066","618880","","998","Nutrient Updated","4"
"35068","618880","","998","Nutrient Added","5"
"35070","618882","","998","Serving Size","7"
"35072","618882","","998","Description","2"
"35074","618882","","998","Nutrient Updated","4"
"35076","618882","","998","Nutrient Removed","6"
"35078","618882","","998","Nutrient Added","5"
"35080","618884","","998","Serving Size","7"
"35082","618884","","998","Description","2"
"35084","618884","","998","Nutrient Added","5"
"35086","618884","","998","Nutrient Updated","4"
"35088","618884","","998","Nutrient Removed","6"
"35090","618886","","998","Nutrient Added","5"
"35092","618886","","998","Description","2"
"35094","618886","","998","Serving Size","7"
"35096","618886","","998","Nutrient Updated","4"
"35098","618886","","998","Nutrient Removed","6"
"35100","618888","","998","Food Category","1"
"35102","618888","","998","Nutrient Updated","4"
"35104","618888","","998","Ingredients","3"
"35106","618888","","998","Description","2"
"35108","618888","","998","Nutrient Added","5"
"35110","618888","","998","Nutrient Removed","6"
"35112","618888","","998","Serving Size","7"
"35114","618890","","998","Nutrient Added","5"
"35116","618890","","998","Nutrient Updated","4"
"35118","618890","","998","Description","2"
"35120","618890","","998","Nutrient Removed","6"
"35122","618890","","998","Serving Size","7"
"35132","618892","","998","Description","2"
"35134","618892","","998","Ingredients","3"
"35136","618894","","998","Description","2"
"35138","618896","","998","Ingredients","3"
"35140","618896","","998","Description","2"
"35142","618898","","998","Ingredients","3"
"35144","618898","","998","Description","2"
"35146","618898","","998","Nutrient Updated","4"
"35148","618898","","998","Serving Size","7"
"35150","618900","","998","Description","2"
"35152","618900","","998","Food Category","1"
"35154","618902","","998","Description","2"
"35156","618904","","998","Description","2"
"35158","618906","","998","Description","2"
"35160","618908","","998","Description","2"
"35162","618910","","998","Description","2"
"35164","618912","","998","Description","2"
"35166","618912","","998","Nutrient Updated","4"
"35168","618914","","998","Description","2"
"35170","618914","","998","Ingredients","3"
"35172","618916","","998","Nutrient Added","5"
"35174","618916","","998","Serving Size","7"
"35176","618916","","998","Nutrient Removed","6"
"35178","618916","","998","Nutrient Updated","4"
"35180","618916","","998","Ingredients","3"
"35182","618918","","998","Description","2"
"35184","618920","","998","Nutrient Added","5"
"35186","618920","","998","Ingredients","3"
"35188","618920","","998","Nutrient Updated","4"
"35190","618920","","998","Description","2"
"35192","618920","","998","Nutrient Removed","6"
"35194","618922","","998","Description","2"
"35196","618922","","998","Serving Size","7"
"35198","618922","","998","Ingredients","3"
"35200","618922","","998","Nutrient Added","5"
"35202","618922","","998","Nutrient Removed","6"
"35204","618922","","998","Nutrient Updated","4"
"35206","618924","","998","Nutrient Removed","6"
"35208","618924","","998","Nutrient Added","5"
"35210","618924","","998","Ingredients","3"
"35212","618924","","998","Description","2"
"35214","618924","","998","Nutrient Updated","4"
"35216","618926","","998","Nutrient Updated","4"
"35218","618926","","998","Nutrient Added","5"
"35220","618926","","998","Description","2"
"35222","618926","","998","Ingredients","3"
"35224","618926","","998","Nutrient Removed","6"
"35226","618928","","998","Nutrient Updated","4"
"35228","618928","","998","Description","2"
"35230","618928","","998","Nutrient Added","5"
"35232","618928","","998","Nutrient Removed","6"
"35234","618928","","998","Ingredients","3"
"35236","618930","","998","Description","2"
"35238","618930","","998","Nutrient Updated","4"
"35240","618930","","998","Ingredients","3"
"35242","618930","","998","Nutrient Added","5"
"35244","618930","","998","Nutrient Removed","6"
"35246","618932","","998","Description","2"
"35248","618934","","998","Description","2"
"35250","618936","","998","Ingredients","3"
"35252","618936","","998","Nutrient Removed","6"
"35254","618936","","998","Nutrient Updated","4"
"35256","618936","","998","Nutrient Added","5"
"35258","618936","","998","Description","2"
"35260","618940","","998","Nutrient Removed","6"
"35262","618940","","998","Ingredients","3"
"35264","618940","","998","Nutrient Added","5"
"35266","618940","","998","Nutrient Updated","4"
"35268","618940","","998","Description","2"
"35270","618942","","998","Description","2"
"35272","618942","","998","Nutrient Added","5"
"35274","618942","","998","Nutrient Removed","6"
"35276","618942","","998","Nutrient Updated","4"
"35278","618944","","998","Nutrient Updated","4"
"35280","618944","","998","Nutrient Added","5"
"35282","618944","","998","Nutrient Removed","6"
"35284","618944","","998","Description","2"
"35286","618944","","998","Ingredients","3"
"35288","618946","","998","Ingredients","3"
"35290","618946","","998","Nutrient Added","5"
"35292","618946","","998","Nutrient Removed","6"
"35294","618946","","998","Description","2"
"35296","618946","","998","Nutrient Updated","4"
"35298","618950","","998","Nutrient Removed","6"
"35300","618950","","998","Description","2"
"35302","618950","","998","Nutrient Added","5"
"35304","618950","","998","Ingredients","3"
"35306","618950","","998","Nutrient Updated","4"
"35308","618954","","998","Description","2"
"35310","618956","","998","Description","2"
"35312","618958","","998","Serving Size","7"
"35314","618958","","998","Nutrient Updated","4"
"35316","618958","","998","Ingredients","3"
"35318","618960","","998","Nutrient Updated","4"
"35320","618960","","998","Description","2"
"35322","618960","","998","Serving Size","7"
"35324","618960","","998","Nutrient Added","5"
"35326","618960","","998","Ingredients","3"
"35328","618960","","998","Nutrient Removed","6"
"35330","618962","","998","Description","2"
"35332","618962","","998","Nutrient Updated","4"
"35334","618964","","998","Description","2"
"35336","618964","","998","Nutrient Updated","4"
"35338","618966","","998","Nutrient Updated","4"
"35340","618966","","998","Nutrient Added","5"
"35342","618966","","998","Description","2"
"35344","618966","","998","Nutrient Removed","6"
"35346","618966","","998","Ingredients","3"
"35348","618968","","998","Ingredients","3"
"35350","618968","","998","Description","2"
"35352","618970","","998","Description","2"
"35354","618970","","998","Ingredients","3"
"35356","618972","","998","Description","2"
"35358","618974","","998","Description","2"
"35360","618976","","998","Description","2"
"35362","618978","","998","Description","2"
"35364","618980","","998","Description","2"
"35366","618982","","998","Description","2"
"35368","618984","","998","Description","2"
"35370","618986","","998","Description","2"
"35372","618988","","998","Description","2"
"35374","618990","","998","Nutrient Removed","6"
"35376","618990","","998","Ingredients","3"
"35378","618990","","998","Description","2"
"35380","618990","","998","Nutrient Added","5"
"35382","618992","","998","Food Category","1"
"35384","618994","","998","Nutrient Removed","6"
"35386","618994","","998","Nutrient Updated","4"
"35388","618994","","998","Description","2"
"35390","618994","","998","Nutrient Added","5"
